,station_train_code,train_no,train_type,train_code,from_station,from_station_name,to_station,to_station_name,from_station_telecode,to_station_telecode
7839,6268(海拉尔-莫尔道嘎),05000062680K,O,6268,海拉尔,海拉尔,莫尔道嘎,莫尔道嘎,HRX,MRX
7840,6269(海拉尔-莫尔道嘎),05000062680K,O,6269,海拉尔,海拉尔,莫尔道嘎,莫尔道嘎,HRX,MRX
7841,6270(莫尔道嘎-海拉尔),05000062700H,O,6270,莫尔道嘎,莫尔道嘎,海拉尔,海拉尔,MRX,HRX
7842,6271(乌伊岭-佳木斯),02000062740I,O,6271,乌伊岭,乌伊岭,佳木斯,佳木斯,WPB,JMB
7843,6272(佳木斯-乌伊岭),02000062720C,O,6272,佳木斯,佳木斯,乌伊岭,乌伊岭,JMB,WPB
7844,6273(佳木斯-乌伊岭),02000062720C,O,6273,佳木斯,佳木斯,乌伊岭,乌伊岭,JMB,WPB
7845,6274(乌伊岭-佳木斯),02000062740I,O,6274,乌伊岭,乌伊岭,佳木斯,佳木斯,WPB,JMB
7846,6276(齐齐哈尔-泰来),04000062760L,O,6276,齐齐哈尔,齐齐哈尔,泰来,泰来,QHX,TLX
7847,6277(泰来-齐齐哈尔),04000062770J,O,6277,泰来,泰来,齐齐哈尔,齐齐哈尔,TLX,QHX
7848,6278(齐齐哈尔-泰来),04000062780H,O,6278,齐齐哈尔,齐齐哈尔,泰来,泰来,QHX,TLX
7849,6279(三间房-齐齐哈尔),04000062790I,O,6279,三间房,三间房,齐齐哈尔,齐齐哈尔,SFX,QHX
7850,6280(齐齐哈尔-三间房),04000062800G,O,6280,齐齐哈尔,齐齐哈尔,三间房,三间房,QHX,SFX
7851,6281(七台河-佳木斯),03000062840O,O,6281,七台河,七台河,佳木斯,佳木斯,QTB,JMB
7852,6282(佳木斯-七台河),02000062820M,O,6282,佳木斯,佳木斯,七台河,七台河,JMB,QTB
7853,6283(佳木斯-七台河),02000062820M,O,6283,佳木斯,佳木斯,七台河,七台河,JMB,QTB
7854,6284(七台河-佳木斯),03000062840O,O,6284,七台河,七台河,佳木斯,佳木斯,QTB,JMB
7855,6285(长汀镇-牡丹江),030000628809,O,6285,长汀镇,长汀镇,牡丹江,牡丹江,CDB,MDB
7856,6286(牡丹江-长汀镇),03000062860B,O,6286,牡丹江,牡丹江,长汀镇,长汀镇,MDB,CDB
7857,6287(牡丹江-长汀镇),03000062860B,O,6287,牡丹江,牡丹江,长汀镇,长汀镇,MDB,CDB
7858,6288(长汀镇-牡丹江),030000628809,O,6288,长汀镇,长汀镇,牡丹江,牡丹江,CDB,MDB
7859,6289(佳木斯-双鸭山),020000628900,O,6289,佳木斯,佳木斯,双鸭山,双鸭山,JMB,SSB
7860,6290(双鸭山-佳木斯),020000629000,O,6290,双鸭山,双鸭山,佳木斯,佳木斯,SSB,JMB
7861,6291(南岔-佳木斯),020000629110,O,6291,南岔,南岔,佳木斯,佳木斯,NCB,JMB
7862,6292(佳木斯-南岔),020000629200,O,6292,佳木斯,佳木斯,南岔,南岔,JMB,NCB
7863,6335(公主岭-长春),110000633501,O,6335,公主岭,公主岭,长春,长春,GLT,CCT
7864,6336(长春-公主岭),110000633604,O,6336,长春,长春,公主岭,公主岭,CCT,GLT
7865,6337(长春-陶赖昭),110000633707,O,6337,长春,长春,陶赖昭,陶赖昭,CCT,TPT
7866,6338(德惠-长春),110000633802,O,6338,德惠,德惠,长春,长春,DHT,CCT
7867,6361(马三家-沈阳),12000063610A,O,6361,马三家,马三家,沈阳,沈阳,MJT,SYT
7868,6362(沈阳-马三家),120000636209,O,6362,沈阳,沈阳,马三家,马三家,SYT,MJT
7869,6363(马三家-沈阳),120000636306,O,6363,马三家,马三家,沈阳,沈阳,MJT,SYT
7870,6364(沈阳-马三家),12000063640A,O,6364,沈阳,沈阳,马三家,马三家,SYT,MJT
7871,6365(马三家-沈阳),120000636508,O,6365,马三家,马三家,沈阳,沈阳,MJT,SYT
7872,6366(沈阳-马三家),12000063660C,O,6366,沈阳,沈阳,马三家,马三家,SYT,MJT
7873,6397(安平-本溪),120000639702,O,6397,安平,安平,本溪,本溪,APT,BXT
7874,6398(本溪-安平),120000639802,O,6398,本溪,本溪,安平,安平,BXT,APT
7875,6419(通州西-承德),24000064190K,O,6419,通州西,通州西,承德,承德,TAP,CDP
7876,6420(承德-通州西),24000064200H,O,6420,承德,承德,通州西,通州西,CDP,TAP
7877,6423(邯郸-潞城),26000064230C,O,6423,邯郸,邯郸,潞城,潞城,HDP,UTP
7878,6424(潞城-邯郸),260000642409,O,6424,潞城,潞城,邯郸,邯郸,UTP,HDP
7879,6433(兴隆县-承德),24000064330K,O,6433,兴隆县,兴隆县,承德,承德,EXP,CDP
7880,6434(承德-兴隆县),24000064340L,O,6434,承德,承德,兴隆县,兴隆县,CDP,EXP
7881,6435(承德-平泉),24000064350E,O,6435,承德,承德,平泉,平泉,CDP,PQP
7882,6436(平泉-承德),24000064360E,O,6436,平泉,平泉,承德,承德,PQP,CDP
7883,6437(北京西-大涧),24000064370I,O,6437,北京西,北京西,大涧,大涧,BXP,DFP
7884,6438(大涧-北京西),24000064380E,O,6438,大涧,大涧,北京西,北京西,DFP,BXP
7885,6451(北京-杨村),24000064510T,O,6451,北京,北京,杨村,杨村,BJP,YBP
7886,6452(杨村-北京),24000064520C,O,6452,杨村,杨村,北京,北京,YBP,BJP
7887,6455(承德-平泉),24000064550D,O,6455,承德,承德,平泉,平泉,CDP,PQP
7888,6456(平泉-承德),24000064560D,O,6456,平泉,平泉,承德,承德,PQP,CDP
7889,6851(包头东-乌海西),330000685110,O,6851,包头东,包头东,乌海西,乌海西,BDC,WXC
7890,6852(乌海西-包头东),330000685204,O,6852,乌海西,乌海西,包头东,包头东,WXC,BDC
7891,6853(包头东-白云鄂博),330000685303,O,6853,包头东,包头东,白云鄂博,白云鄂博,BDC,BEC
7892,6854(白云鄂博-包头东),330000685404,O,6854,白云鄂博,白云鄂博,包头东,包头东,BEC,BDC
7893,6855(二连-呼和浩特),330000685808,O,6855,二连,二连,呼和浩特,呼和浩特,RLC,HHC
7894,6856(呼和浩特-二连),330000685608,O,6856,呼和浩特,呼和浩特,二连,二连,HHC,RLC
7895,6857(呼和浩特-二连),330000685608,O,6857,呼和浩特,呼和浩特,二连,二连,HHC,RLC
7896,6858(二连-呼和浩特),330000685808,O,6858,二连,二连,呼和浩特,呼和浩特,RLC,HHC
7897,6901(新乡-洛阳),380000690106,O,6901,新乡,新乡,洛阳,洛阳,XXF,LYF
7898,6902(洛阳-新乡),400000690206,O,6902,洛阳,洛阳,新乡,新乡,LYF,XXF
7899,6905(新乡-长治北),380000690507,O,6905,新乡,新乡,长治北,长治北,XXF,CBF
7900,6906(长治北-新乡),380000690706,O,6906,长治北,长治北,新乡,新乡,CBF,XXF
7901,6907(长治北-新乡),380000690706,O,6907,长治北,长治北,新乡,新乡,CBF,XXF
7902,6908(新乡-长治北),380000690507,O,6908,新乡,新乡,长治北,长治北,XXF,CBF
7903,6953(双城堡-平房),010000695304,O,6953,双城堡,双城堡,平房,平房,SCB,PFB
7904,6954(双城堡-平房),010000695304,O,6954,双城堡,双城堡,平房,平房,SCB,PFB
7905,6955(平房-双城堡),010000695504,O,6955,平房,平房,双城堡,双城堡,PFB,SCB
7906,6956(平房-双城堡),010000695504,O,6956,平房,平房,双城堡,双城堡,PFB,SCB
7907,6967(伊春-乌伊岭),02000069670A,O,6967,伊春,伊春,乌伊岭,乌伊岭,YCB,WPB
7908,6968(乌伊岭-伊春),02000069680A,O,6968,乌伊岭,乌伊岭,伊春,伊春,WPB,YCB
7909,7001(西安-韩城),41000070010J,O,7001,西安,西安,韩城,韩城,XAY,HCY
7910,7002(韩城-西安),41000070030E,O,7002,韩城,韩城,西安,西安,HCY,XAY
7911,7003(韩城-西安),41000070030E,O,7003,韩城,韩城,西安,西安,HCY,XAY
7912,7004(西安-韩城),41000070010J,O,7004,西安,西安,韩城,韩城,XAY,HCY
7913,7005(榆林-西安),4a000070050Y,O,7005,榆林,榆林,西安,西安,ALY,XAY
7914,7006(西安-榆林),41000070060K,O,7006,西安,西安,榆林,榆林,XAY,ALY
7915,7053(淄博-泰山),490000705300,O,7053,淄博,淄博,泰山,泰山,ZBK,TAK
7916,7054(泰山-淄博),470000705400,O,7054,泰山,泰山,淄博,淄博,TAK,ZBK
7917,7265(张家界-怀化),640000726507,O,7265,张家界,张家界,怀化,怀化,DIQ,HHQ
7918,7266(怀化-澧县),640000726609,O,7266,怀化,怀化,澧县,澧县,HHQ,LEQ
7919,7267(澧县-张家界),64000072670A,O,7267,澧县,澧县,张家界,张家界,LEQ,DIQ
7920,7269(怀化-塘豹),640000726904,O,7269,怀化,怀化,塘豹,塘豹,HHQ,TBQ
7921,7270(塘豹-怀化),640000727004,O,7270,塘豹,塘豹,怀化,怀化,TBQ,HHQ
7922,7271(梅江-怀化),640000727106,O,7271,梅江,,怀化,怀化,,HHQ
7923,7272(怀化-梅江),640000727204,O,7272,怀化,怀化,梅江,,HHQ,
7924,7273(益阳-怀化),6a000072730C,O,7273,益阳,益阳,怀化,怀化,AEQ,HHQ
7925,7274(新晃-益阳),64000072740B,O,7274,新晃,新晃,益阳,益阳,XLQ,AEQ
7926,7275(怀化-新晃),640000727504,O,7275,怀化,怀化,新晃,新晃,HHQ,XLQ
7927,7451(红果-昆明),80000074540Z,O,7451,红果,红果,昆明,昆明,HEM,KMM
7928,7452(昆明-红果),80000074520X,O,7452,昆明,昆明,红果,红果,KMM,HEM
7929,7453(昆明-红果),80000074520X,O,7453,昆明,昆明,红果,红果,KMM,HEM
7930,7454(红果-昆明),80000074540Z,O,7454,红果,红果,昆明,昆明,HEM,KMM
7931,7501(陇西-兰州),850000750110,O,7501,陇西,陇西,兰州,兰州,LXJ,LZJ
7932,7502(兰州-陇西),850000750210,O,7502,兰州,兰州,陇西,陇西,LZJ,LXJ
7933,7503(天水-陇西),850000750310,O,7503,天水,天水,陇西,陇西,TSJ,LXJ
7934,7504(陇西-天水),850000750410,O,7504,陇西,陇西,天水,天水,LXJ,TSJ
7935,7505(兰州-武威南),850000750510,O,7505,兰州,兰州,武威南,武威南,LZJ,WWJ
7936,7506(武威南-兰州),860000750610,O,7506,武威南,武威南,兰州,兰州,WWJ,LZJ
7937,7507(武威南-嘉峪关),860000750710,O,7507,武威南,武威南,嘉峪关,嘉峪关,WWJ,JGJ
7938,7508(嘉峪关-武威南),860000750810,O,7508,嘉峪关,嘉峪关,武威南,武威南,JGJ,WWJ
7939,7509(干塘-兰州),870000750910,O,7509,干塘,干塘,兰州,兰州,GNJ,LZJ
7940,7510(兰州-干塘),850000751010,O,7510,兰州,兰州,干塘,干塘,LZJ,GNJ
7941,7511(银川-长庆桥),870000751120,O,7511,银川,银川,长庆桥,长庆桥,YIJ,CQJ
7942,7512(长庆桥-银川),8i0000751300,O,7512,长庆桥,长庆桥,银川,银川,CQJ,YIJ
7943,7513(长庆桥-银川),8i0000751300,O,7513,长庆桥,长庆桥,银川,银川,CQJ,YIJ
7944,7514(银川-长庆桥),870000751120,O,7514,银川,银川,长庆桥,长庆桥,YIJ,CQJ
7945,7515(白银西-长征),850000751500,O,7515,白银西,白银西,长征,长征,BXJ,CZJ
7946,7516(长征-白银西),850000751600,O,7516,长征,长征,白银西,白银西,CZJ,BXJ
7947,7519(中卫-武威),870000751901,O,7519,中卫,中卫,武威,武威,ZWJ,WUJ
7948,7520(武威-中卫),860000752000,O,7520,武威,武威,中卫,中卫,WUJ,ZWJ
7949,7521(绿化-镜铁山),860000752110,O,7521,绿化,绿化,镜铁山,镜铁山,LWJ,JVJ
7950,7522(镜铁山-绿化),860000752210,O,7522,镜铁山,镜铁山,绿化,绿化,JVJ,LWJ
7951,7523(汝箕沟-银川),870000752601,O,7523,汝箕沟,汝箕沟,银川,银川,RQJ,YIJ
7952,7524(银川-汝箕沟),870000752401,O,7524,银川,银川,汝箕沟,汝箕沟,YIJ,RQJ
7953,7525(银川-汝箕沟),870000752401,O,7525,银川,银川,汝箕沟,汝箕沟,YIJ,RQJ
7954,7526(汝箕沟-银川),870000752601,O,7526,汝箕沟,汝箕沟,银川,银川,RQJ,YIJ
7955,7529(嘉峪关-镜铁山),860000752900,O,7529,嘉峪关,嘉峪关,镜铁山,镜铁山,JGJ,JVJ
7956,7530(镜铁山-嘉峪关),860000753000,O,7530,镜铁山,镜铁山,嘉峪关,嘉峪关,JVJ,JGJ
7957,7531(银川-中卫),870000753101,O,7531,银川,银川,中卫,中卫,YIJ,ZWJ
7958,7532(中卫-银川),870000753201,O,7532,中卫,中卫,银川,银川,ZWJ,YIJ
7959,7533(中卫-银川),870000753201,O,7533,中卫,中卫,银川,银川,ZWJ,YIJ
7960,7534(银川-中卫),870000753101,O,7534,银川,银川,中卫,中卫,YIJ,ZWJ
7961,7535(嘉峪关-敦煌),860000753500,O,7535,嘉峪关,嘉峪关,敦煌,敦煌,JGJ,DHJ
7962,7536(敦煌-嘉峪关),8b0000753700,O,7536,敦煌,敦煌,嘉峪关,嘉峪关,DHJ,JGJ
7963,7537(敦煌-嘉峪关),8b0000753700,O,7537,敦煌,敦煌,嘉峪关,嘉峪关,DHJ,JGJ
7964,7538(嘉峪关-敦煌),860000753500,O,7538,嘉峪关,嘉峪关,敦煌,敦煌,JGJ,DHJ
7965,7555(和田-乌鲁木齐),940000755820,O,7555,和田,和田,乌鲁木齐,乌鲁木齐,VTR,WAR
7966,7556(乌鲁木齐-和田),930000755620,O,7556,乌鲁木齐,乌鲁木齐,和田,和田,WAR,VTR
7967,7557(乌鲁木齐-和田),930000755620,O,7557,乌鲁木齐,乌鲁木齐,和田,和田,WAR,VTR
7968,7558(和田-乌鲁木齐),940000755820,O,7558,和田,和田,乌鲁木齐,乌鲁木齐,VTR,WAR
7969,7565(喀什-和田),940000756501,O,7565,喀什,喀什,和田,和田,KSR,VTR
7970,7566(和田-喀什),940000756602,O,7566,和田,和田,喀什,喀什,VTR,KSR
7971,7567(乌鲁木齐南-乌西),930000756711,O,7567,乌鲁木齐南,乌鲁木齐南,乌西,乌西,WMR,WXR
7972,7568(乌西-乌鲁木齐南),930000756821,O,7568,乌西,乌西,乌鲁木齐南,乌鲁木齐南,WXR,WMR
7973,7571(乌鲁木齐南-乌西),930000757111,O,7571,乌鲁木齐南,乌鲁木齐南,乌西,乌西,WMR,WXR
7974,7572(乌西-乌鲁木齐南),930000757201,O,7572,乌西,乌西,乌鲁木齐南,乌鲁木齐南,WXR,WMR
7975,8171(榆次-沁县),270000817124,O,8171,榆次,榆次,沁县,沁县,YCV,QVV
7976,8172(沁县-榆次),270000817213,O,8172,沁县,沁县,榆次,榆次,QVV,YCV
7977,8323(固始-信阳),390000832301,O,8323,固始,固始,信阳,信阳,GXN,XUN
7978,8324(信阳-固始),390000832401,O,8324,信阳,信阳,固始,固始,XUN,GXN
7979,8331(淮滨-麻城),390000833100,O,8331,淮滨,淮滨,麻城,麻城,HVN,MCN
7980,8332(麻城-淮滨),390000833200,O,8332,麻城,麻城,淮滨,淮滨,MCN,HVN
7981,8351(渭南-西安),41000083510A,O,8351,渭南,渭南,西安,西安,WNY,XAY
7982,8352(西安-渭南),410000835203,O,8352,西安,西安,渭南,渭南,XAY,WNY
7983,8353(渭南-西安),410000835309,O,8353,渭南,渭南,西安,西安,WNY,XAY
7984,8354(西安-渭南),410000835401,O,8354,西安,西安,渭南,渭南,XAY,WNY
7985,8355(西安-阎良),410000835506,O,8355,西安,西安,阎良,阎良,XAY,YNY
7986,8356(阎良-西安),410000835705,O,8356,阎良,阎良,西安,西安,YNY,XAY
7987,8357(阎良-西安),410000835705,O,8357,阎良,阎良,西安,西安,YNY,XAY
7988,8358(西安-阎良),410000835506,O,8358,西安,西安,阎良,阎良,XAY,YNY
7989,8359(宝鸡-元龙),410000835908,O,8359,宝鸡,宝鸡,元龙,,BJY,
7990,8361(汉中-阳平关),430000836107,O,8361,汉中,汉中,阳平关,阳平关,HOY,YAY
7991,8362(阳平关-汉中),410000836209,O,8362,阳平关,阳平关,汉中,汉中,YAY,HOY
7992,8367(商南-西安),410000836700,O,8367,商南,商南,西安,西安,ONY,XAY
7993,8368(西安-商南),410000836800,O,8368,西安,西安,商南,商南,XAY,ONY
7994,8375(西安-长武),41000083750D,O,8375,西安,西安,长武,长武,XAY,CWY
7995,8376(长武-西安),4i000083760E,O,8376,长武,长武,西安,西安,CWY,XAY
7996,8811(太原-镇城底),270000881100,O,8811,太原,太原,镇城底,镇城底,TYV,ZDV
7997,8812(镇城底-太原),270000881200,O,8812,镇城底,镇城底,太原,太原,ZDV,TYV
7998,8813(太原-镇城底),270000881300,O,8813,太原,太原,镇城底,镇城底,TYV,ZDV
7999,8814(镇城底-太原),270000881400,O,8814,镇城底,镇城底,太原,太原,ZDV,TYV
8000,8815(介休-阳泉曲),270000881501,O,8815,介休,介休,阳泉曲,阳泉曲,JXV,YYV
8001,8816(阳泉曲-介休),270000881601,O,8816,阳泉曲,阳泉曲,介休,介休,YYV,JXV
8002,8817(灵丘-太原),270000881700,O,8817,灵丘,灵丘,太原,太原,LVV,TYV
8003,8818(太原-灵丘),270000881800,O,8818,太原,太原,灵丘,灵丘,TYV,LVV
8004,8819(宁武-岢岚),280000881900,O,8819,宁武,宁武,岢岚,岢岚,NWV,KLV
8005,8820(岢岚-宁武),280000882000,O,8820,岢岚,岢岚,宁武,宁武,KLV,NWV
8006,8821(忻州-河边),270000882100,O,8821,忻州,忻州,河边,河边,XXV,HBV
8007,8822(河边-忻州),270000882200,O,8822,河边,河边,忻州,忻州,HBV,XXV
8008,8823(大同-宁武),280000882300,O,8823,大同,大同,宁武,宁武,DTV,NWV
8009,8824(宁武-大同),280000882401,O,8824,宁武,宁武,大同,大同,NWV,DTV
8010,8833(宁武-岢岚),280000883300,O,8833,宁武,宁武,岢岚,岢岚,NWV,KLV
8011,8834(岢岚-宁武),280000883401,O,8834,岢岚,岢岚,宁武,宁武,KLV,NWV
8012,8845(临汾-运城),270000884500,O,8845,临汾,临汾,运城,运城,LFV,YNV
8013,8849(临汾-侯马),270000884900,O,8849,临汾,临汾,侯马,侯马,LFV,HMV
8014,8850(侯马-临汾),270000885000,O,8850,侯马,侯马,临汾,临汾,HMV,LFV
8015,T7(北京西-成都),24000000T70X,T,T7,北京西,北京西,成都,成都,BXP,CDW
8016,T8(成都-北京西),76000000T806,T,T8,成都,成都,北京西,北京西,CDW,BXP
8017,T9(北京西-重庆北),24000000T90S,T,T9,北京西,北京西,重庆北,重庆北,BXP,CUW
8018,T10(重庆北-北京西),7700000T1006,T,T10,重庆北,重庆北,北京西,北京西,CUW,BXP
8019,T17(北京-牡丹江),2400000T170T,T,T17,北京,北京,牡丹江,牡丹江,BJP,MDB
8020,T18(牡丹江-北京),0300000T1802,T,T18,牡丹江,牡丹江,北京,北京,MDB,BJP
8021,T25(上海南-南宁),5500000T2530,T,T25,上海南,上海南,南宁,南宁,SNH,NNZ
8022,T26(南宁-上海南),7100000T2606,T,T26,南宁,南宁,上海南,上海南,NNZ,SNH
8023,T31(北京-杭州),2400000T310Q,T,T31,北京,北京,杭州,杭州,BJP,HZH
8024,T32(杭州-北京),5600000T3212,T,T32,杭州,杭州,北京,北京,HZH,BJP
8025,T39(北京-齐齐哈尔),2400000T390D,T,T39,北京,北京,齐齐哈尔,齐齐哈尔,BJP,QHX
8026,T40(齐齐哈尔-北京),0400000T4009,T,T40,齐齐哈尔,齐齐哈尔,北京,北京,QHX,BJP
8027,T41(北京西-西安),2400000T410Q,T,T41,北京西,北京西,西安,西安,BXP,XAY
8028,T42(西安-北京西),4100000T420H,T,T42,西安,西安,北京西,北京西,XAY,BXP
8029,T47(北京-齐齐哈尔),2400000T472D,T,T47,北京,北京,齐齐哈尔,齐齐哈尔,BJP,QHX
8030,T48(齐齐哈尔-北京),0400000T4805,T,T48,齐齐哈尔,齐齐哈尔,北京,北京,QHX,BJP
8031,T49(北京西-恩施),2400000T490D,T,T49,北京西,北京西,恩施,恩施,BXP,ESN
8032,T50(恩施-北京西),4200000T5007,T,T50,恩施,恩施,北京西,北京西,ESN,BXP
8033,T55(天津西-宝鸡),2500000T5808,T,T55,天津西,天津西,宝鸡,宝鸡,TXP,BJY
8034,T56(宝鸡-天津西),4100000T5620,T,T56,宝鸡,宝鸡,天津西,天津西,BJY,TXP
8035,T57(宝鸡-天津西),4100000T5620,T,T57,宝鸡,宝鸡,天津西,天津西,BJY,TXP
8036,T58(天津西-宝鸡),2500000T5808,T,T58,天津西,天津西,宝鸡,宝鸡,TXP,BJY
8037,T63(北京-合肥),2400000T630T,T,T63,北京,北京,合肥,合肥,BJP,HFH
8038,T64(合肥-北京),5300000T6490,T,T64,合肥,合肥,北京,北京,HFH,BJP
8039,T65(北京-南京),2400000T650I,T,T65,北京,北京,南京,南京,BJP,NJH
8040,T66(南京-北京),5400000T66D0,T,T66,南京,南京,北京,北京,NJH,BJP
8041,T77(上海南-桂林北),5500000T7790,T,T77,上海南,上海南,桂林北,桂林北,SNH,GBZ
8042,T78(桂林北-上海南),7100000T780D,T,T78,桂林北,桂林北,上海南,上海南,GBZ,SNH
8043,T79(南宁-上海南),7100000T820B,T,T79,南宁,南宁,上海南,上海南,NNZ,SNH
8044,T80(上海南-南宁),5500000T8160,T,T80,上海南,上海南,南宁,南宁,SNH,NNZ
8045,T81(上海南-南宁),5500000T8160,T,T81,上海南,上海南,南宁,南宁,SNH,NNZ
8046,T82(南宁-上海南),7100000T820B,T,T82,南宁,南宁,上海南,上海南,NNZ,SNH
8047,T95(汉口-深圳),3900000T9501,T,T95,汉口,汉口,深圳,深圳,HKN,SZQ
8048,T96(深圳-汉口),6500000T9608,T,T96,深圳,深圳,汉口,汉口,SZQ,HKN
8049,T101(上海南-深圳),550000T10150,T,T101,上海南,上海南,深圳,深圳,SNH,SZQ
8050,T102(深圳-上海南),650000T1020C,T,T102,深圳,深圳,上海南,上海南,SZQ,SNH
8051,T109(北京-上海),240000T1090U,T,T109,北京,北京,上海,上海,BJP,SHH
8052,T110(上海-北京),550000T11061,T,T110,上海,上海,北京,北京,SHH,BJP
8053,T111(兰州-杭州),850000T11482,T,T111,兰州,兰州,杭州,杭州,LZJ,HZH
8054,T112(杭州-兰州),560000T11251,T,T112,杭州,杭州,兰州,兰州,HZH,LZJ
8055,T113(杭州-兰州),560000T11251,T,T113,杭州,杭州,兰州,兰州,HZH,LZJ
8056,T114(兰州-杭州),850000T11482,T,T114,兰州,兰州,杭州,杭州,LZJ,HZH
8057,T115(兰州-上海),850000T11850,T,T115,兰州,兰州,上海,上海,LZJ,SHH
8058,T116(上海-兰州),550000T11670,T,T116,上海,上海,兰州,兰州,SHH,LZJ
8059,T117(上海-兰州),550000T11670,T,T117,上海,上海,兰州,兰州,SHH,LZJ
8060,T118(兰州-上海),850000T11850,T,T118,兰州,兰州,上海,上海,LZJ,SHH
8061,T121(广州-长春),630000T1240C,T,T121,广州,广州,长春,长春,GZQ,CCT
8062,T122(长春-广州),110000T1220A,T,T122,长春,长春,广州,广州,CCT,GZQ
8063,T123(长春-广州),110000T1220A,T,T123,长春,长春,广州,广州,CCT,GZQ
8064,T124(广州-长春),630000T1240C,T,T124,广州,广州,长春,长春,GZQ,CCT
8065,T125(东莞东-成都),670000T1280G,T,T125,东莞东,东莞东,成都,成都,DMQ,CDW
8066,T126(成都-东莞东),760000T12609,T,T126,成都,成都,东莞东,东莞东,CDW,DMQ
8067,T127(成都-东莞东),760000T12609,T,T127,成都,成都,东莞东,东莞东,CDW,DMQ
8068,T128(东莞东-成都),670000T1280G,T,T128,东莞东,东莞东,成都,成都,DMQ,CDW
8069,T129(大连-齐齐哈尔),130000T1290C,T,T129,大连,大连,齐齐哈尔,齐齐哈尔,DLT,QHX
8070,T130(齐齐哈尔-大连),040000T1300E,T,T130,齐齐哈尔,齐齐哈尔,大连,大连,QHX,DLT
8071,T131(大连-上海),130000T1310T,T,T131,大连,大连,上海,上海,DLT,SHH
8072,T132(上海-大连),550000T132B0,T,T132,上海,上海,大连,大连,SHH,DLT
8073,T133(上海-大连),550000T132B0,T,T133,上海,上海,大连,大连,SHH,DLT
8074,T134(大连-上海),130000T1310T,T,T134,大连,大连,上海,上海,DLT,SHH
8075,T135(济南-宁波),470000T13502,T,T135,济南,济南,宁波,宁波,JNK,NGH
8076,T136(宁波-济南),5e0000T13611,T,T136,宁波,宁波,济南,济南,NGH,JNK
8077,T145(北京-南昌),240000T1451C,T,T145,北京,北京,南昌,南昌,BJP,NCG
8078,T146(南昌-北京),570000T1470D,T,T146,南昌,南昌,北京,北京,NCG,BJP
8079,T147(南昌-北京),570000T1470D,T,T147,南昌,南昌,北京,北京,NCG,BJP
8080,T148(北京-南昌),240000T1451C,T,T148,北京,北京,南昌,南昌,BJP,NCG
8081,T151(泰州-广州),5f0000T15400,T,T151,泰州,泰州,广州,广州,UTH,GZQ
8082,T152(广州-泰州),630000T15200,T,T152,广州,广州,泰州,泰州,GZQ,UTH
8083,T153(广州-泰州),630000T15200,T,T153,广州,广州,泰州,泰州,GZQ,UTH
8084,T154(泰州-广州),5f0000T15400,T,T154,泰州,泰州,广州,广州,UTH,GZQ
8085,T167(北京西-南昌),240000T16711,T,T167,北京西,北京西,南昌,南昌,BXP,NCG
8086,T168(南昌-北京西),570000T1680G,T,T168,南昌,南昌,北京西,北京西,NCG,BXP
8087,T169(上海南-广州),550000T16940,T,T169,上海南,上海南,广州,广州,SNH,GZQ
8088,T170(广州-上海南),630000T1700M,T,T170,广州,广州,上海南,上海南,GZQ,SNH
8089,T171(南昌-广州东),570000T1710B,T,T171,南昌,南昌,广州东,广州东,NCG,GGQ
8090,T172(广州东-南昌),650000T17206,T,T172,广州东,广州东,南昌,南昌,GGQ,NCG
8091,T175(北京西-西宁),240000T1750C,T,T175,北京西,北京西,西宁,西宁,BXP,XNO
8092,T176(西宁-北京西),880000T17606,T,T176,西宁,西宁,北京西,北京西,XNO,BXP
